815.339416504	-0.720000000	-2.340825688
817.083923340	1.200000000	3.901376147
818.828369141	-2.140000000	-6.969724771
820.572937012	-2.060000000	-6.709174312
822.317443848	-0.720000000	-2.084862385
824.061950684	-3.840000000	-12.506422018
825.806457520	-0.380000000	-1.237614679
827.551025391	0.860000000	2.490252294
829.295532227	-4.440000000	-12.856651376
831.040100098	-2.380000000	-6.905275229
832.784606934	-2.600000000	-7.543577982
834.529113770	1.080000000	2.563761468
836.273681641	-0.300000000	-0.712155963
838.018249512	-2.220000000	-5.269954128
839.762817383	-3.640000000	-8.640825688
841.507324219	0.980000000	2.129701835
843.251892090	-0.320000000	-0.642201835
844.996459961	-2.220000000	-4.137041284
846.741088867	-1.480000000	-2.418577982
848.485534668	-4.200000000	-5.490825688
850.230163574	-2.960000000	-1.644524404
851.974731445	-2.420000000	-0.493661961
853.719360352	-2.600000000	-0.269384748
855.463928223	0.300000000	0.019878784
857.208496094	-0.960000000	-0.048474440
858.953063965	-0.540000000	-0.022623987
860.697631836	2.000000000	0.074141858
862.442260742	-0.260000000	-0.008653557
864.186767578	-1.560000000	-0.047159856
865.931396484	-0.600000000	-0.016508842
867.675964355	-0.500000000	-0.012708630
869.420593262	1.000000000	0.023573567
871.165161133	-1.160000000	-0.025386507
872.909729004	1.720000000	0.034933555
874.654296875	1.900000000	0.035892133
876.398925781	4.340000000	0.076729906
878.143493652	1.960000000	0.032645688
879.888061523	4.720000000	0.073861505
881.632690430	7.060000000	0.103937450
883.377258301	10.080000000	0.139870982
885.121948242	8.740000000	0.114676919
886.866455078	10.220000000	0.127046789
888.611083984	11.660000000	0.138135565
890.355651855	13.760000000	0.155148734
892.100280762	9.980000000	0.106677273
893.844848633	14.240000000	0.143440239
895.589416504	12.180000000	0.115823838
897.333984375	8.360000000	0.073712766
899.078613281	11.460000000	0.092569070
900.823181152	11.940000000	0.086938810
902.567749023	8.760000000	0.057347862
904.312377930	10.620000000	0.063479467
906.056945801	7.300000000	0.040771421
907.801452637	9.540000000	0.050272463
909.546081543	9.120000000	0.045866593
911.290649414	9.780000000	0.047009050
913.035278320	14.760000000	0.068103436
914.779907227	13.440000000	0.059650558
916.524353027	11.340000000	0.048573954
918.268920898	12.480000000	0.051710923
920.013549805	9.920000000	0.039905248
921.758117676	15.180000000	0.058997801
923.502624512	17.780000000	0.066327862
925.247253418	19.800000000	0.071388083
926.991760254	21.260000000	0.073875087
928.736328125	22.000000000	0.073874587
930.480957031	21.920000000	0.071042041
932.225402832	23.960000000	0.074957981
933.969970703	28.700000000	0.086778663
935.714538574	23.980000000	0.070313513
937.459045410	21.860000000	0.061959312
939.203552246	22.700000000	0.062198260
940.948120117	23.080000000	0.061095301
942.692626953	26.140000000	0.066960518
944.437133789	23.460000000	0.058447684
946.181701660	25.160000000	0.060783184
947.926208496	26.020000000	0.060923801
949.670654297	28.120000000	0.063913503
951.415161133	32.560000000	0.071850436
953.159667969	37.400000000	0.079601096
954.904113770	48.740000000	0.101731335
956.648620605	53.720000000	0.109041127
958.393127441	67.120000000	0.132372648
960.137634277	82.840000000	0.159298850
961.882141113	102.300000000	0.191842416
963.626525879	123.420000000	0.224919504
965.371032715	149.800000000	0.266826955
967.115478516	176.840000000	0.308003769
968.859863281	207.040000000	0.353550479
970.604309082	232.120000000	0.388202067
972.348754883	259.820000000	0.429167816
974.093200684	282.080000000	0.458145472
975.837646484	317.520000000	0.505980136
977.582031250	343.040000000	0.534870958
979.326416016	384.580000000	0.589307106
981.070861816	431.460000000	0.645317206
982.815246582	483.320000000	0.707778353
984.559631348	557.580000000	0.801917694
986.304016113	634.000000000	0.896630138
988.048339844	715.080000000	0.996376235
989.792724609	801.220000000	1.096201272
991.537170410	868.880000000	1.157712850
993.281433105	915.700000000	1.196322146
995.025817871	937.080000000	1.206103632
996.770141602	930.780000000	1.180329376
998.514404297	900.140000000	1.123172395
1000.258728027	841.660000000	1.039797574
1002.003051758	778.800000000	0.952109794
1003.747375488	714.320000000	0.858298077
1005.491699219	644.020000000	0.764670352
1007.235961914	581.420000000	0.687032409
1008.980224609	529.100000000	0.617569525
1010.724487305	483.500000000	0.555157251
1012.468811035	444.960000000	0.505088282
1014.212951660	407.100000000	0.455844623
1015.957214355	382.400000000	0.422181440
1017.701477051	357.060000000	0.388544339
1019.445739746	338.060000000	0.359962179
1021.189880371	325.540000000	0.340842620
1022.934082031	322.720000000	0.331067419
1024.678222656	314.880000000	0.318686004
1026.422607422	315.900000000	0.314617562
1028.166625977	316.900000000	0.309257331
1029.910766602	324.480000000	0.313033894
1031.654907227	337.420000000	0.319566148
1033.399047852	345.520000000	0.323106767
1035.143188477	367.720000000	0.339284955
1036.887329102	386.280000000	0.349849189
1038.631469727	403.580000000	0.361000459
1040.375488281	419.780000000	0.370638782
1042.119506836	431.180000000	0.375739746
1043.863525391	434.540000000	0.373477662
1045.607666016	422.280000000	0.360114767
1047.351684570	409.320000000	0.345110272
1049.095825195	396.560000000	0.332487364
1050.839843750	378.420000000	0.312617449
1052.583862305	359.020000000	0.292770105
1054.328002930	343.920000000	0.274461570
1056.071777344	326.880000000	0.255738617
1057.815795898	312.420000000	0.239347040
1059.559814453	303.180000000	0.228203795
1061.303833008	291.680000000	0.217189544
1063.047607422	285.760000000	0.209068505
1064.791625977	279.720000000	0.201221971
1066.535522461	283.980000000	0.202409025
1068.279418945	280.940000000	0.197039782
1070.023315430	290.420000000	0.201607099
1071.767089844	296.020000000	0.202880634
1073.510986328	293.100000000	0.197950060
1075.254760742	302.680000000	0.201847989
1076.998657227	298.640000000	0.196682866
1078.742553711	299.980000000	0.195406697
1080.486328125	293.500000000	0.188550189
1082.230102539	285.860000000	0.180737608
1083.973999023	279.220000000	0.175306612
1085.717773437	271.520000000	0.168628866
1087.461303711	260.620000000	0.160101974
1089.205078125	255.100000000	0.154961548
1090.948852539	247.680000000	0.148247273
1092.692626953	243.140000000	0.144395046
1094.436157227	241.740000000	0.142342445
1096.179931641	241.680000000	0.141005868
1097.923706055	245.600000000	0.141586147
1099.667114258	247.000000000	0.141133732
1101.410888672	253.300000000	0.143408903
1103.154418945	261.540000000	0.146360573
1104.898071289	274.940000000	0.152099835
1106.641601562	287.840000000	0.158420765
1108.385131836	305.560000000	0.166420871
1110.128784180	329.940000000	0.178283382
1111.872314453	353.720000000	0.189347087
1113.615844727	391.380000000	0.208623269
1115.359130859	422.720000000	0.224275502
1117.102783203	460.800000000	0.243107670
1118.846313477	513.460000000	0.269805565
1120.589721680	558.280000000	0.291432724
1122.333129883	601.600000000	0.314121094
1124.076538086	648.380000000	0.337680691
1125.820068359	692.100000000	0.356954543
1127.563354492	730.380000000	0.373316734
1129.306640625	768.340000000	0.392953043
1131.050048828	790.140000000	0.400157432
1132.793457031	808.200000000	0.407577021
1134.536621094	803.920000000	0.406593142
1136.279907227	817.960000000	0.411253310
1138.023193359	803.560000000	0.396163834
1139.766479492	790.060000000	0.388255145
1141.509765625	787.820000000	0.382429692
1143.253051758	771.380000000	0.371349586
1144.996215820	780.120000000	0.373904269
1146.739257812	794.780000000	0.375410505
1148.482543945	816.280000000	0.382561042
1150.225585937	845.840000000	0.389634935
1151.968750000	871.780000000	0.398111034
1153.711914062	889.720000000	0.403915535
1155.454956055	925.020000000	0.413803242
1157.197998047	950.460000000	0.420449933
1158.941040039	965.760000000	0.425859735
1160.684082031	965.720000000	0.426256294
1162.427001953	956.580000000	0.420780015
1164.170043945	940.920000000	0.411483091
1165.913085937	900.960000000	0.390525865
1167.656005859	861.080000000	0.372003841
1169.398925781	819.940000000	0.350990738
1171.141845703	781.120000000	0.331778928
1172.884765625	741.080000000	0.310771728
1174.627685547	700.420000000	0.293480799
1176.370483398	664.820000000	0.275281224
1178.113281250	628.340000000	0.257142380
1179.855957031	597.120000000	0.245809721
1181.598876953	574.640000000	0.235911467
1183.341674805	552.920000000	0.225897622
1185.084350586	527.660000000	0.214756410
1186.827026367	504.720000000	0.203022173
1188.569824219	494.420000000	0.199664883
1190.312377930	474.300000000	0.190476596
1192.055053711	462.920000000	0.183862852
1193.797607422	448.760000000	0.177337910
1195.540283203	430.240000000	0.169537996
1197.282836914	418.200000000	0.164198413
1199.025390625	406.460000000	0.158989952
1200.767944336	392.560000000	0.152034616
1202.510498047	381.460000000	0.146828635
1204.253051758	366.660000000	0.140305687
1205.995483398	358.900000000	0.137638973
1207.738037109	343.040000000	0.130729712
1209.480224609	338.900000000	0.127992853
1211.222778320	323.500000000	0.121686083
1212.965087891	316.540000000	0.119094182
1214.707397461	310.300000000	0.116129241
1216.449829102	300.580000000	0.111091197
1218.192138672	292.340000000	0.107483226
1219.934448242	286.640000000	0.105442595
1221.676635742	278.020000000	0.101218569
1223.418945312	271.160000000	0.097763753
1225.161132812	260.960000000	0.093944702
1226.903320312	260.300000000	0.093854717
1228.645507812	254.080000000	0.090657026
1230.387695312	250.880000000	0.089060098
1232.129638672	247.360000000	0.087997043
1233.871826172	241.320000000	0.085915040
1235.613891602	234.020000000	0.082993636
