930.69458	3.53865
931.38519	3.78458
932.07574	3.74676
932.76630	3.70619
933.45685	3.30486
934.14740	2.95758
934.83789	2.76836
935.52838	2.46970
936.21887	2.36836
936.90930	2.45349
937.59973	2.62379
938.29016	2.95487
938.98053	2.98459
939.67090	2.79541
940.36127	2.53859
941.05157	2.66831
941.74188	2.82511
942.43219	2.82107
943.12250	2.59269
943.81274	2.27374
944.50299	2.22914
945.19318	2.65075
945.88336	3.24135
946.57355	3.35624
947.26373	3.35217
947.95386	3.15352
948.64398	3.22510
949.33411	3.00078
950.02417	3.11433
950.71423	3.28188
951.40430	3.55756
952.09436	3.46973
952.78436	3.63865
953.47437	4.04000
954.16431	4.45890
954.85425	4.82783
955.54419	5.23459
956.23413	5.46836
956.92401	6.12515
957.61389	6.99810
958.30377	7.94541
958.99359	8.48320
959.68341	8.76698
960.37317	9.22512
961.06299	9.69810
961.75275	10.38595
962.44250	11.01026
963.13220	11.68324
963.82190	12.65218
964.51160	13.50754
965.20123	14.30623
965.89087	15.04133
966.58051	15.62104
967.27014	16.34674
967.95972	16.91837
968.64929	17.52244
969.33887	18.39945
970.02838	19.23189
970.71790	19.67782
971.40735	20.06157
972.09686	20.47915
972.78632	20.88322
973.47571	21.24403
974.16516	21.80754
974.85455	22.40212
975.54388	23.21700
976.23328	23.85079
976.92261	24.71431
977.61194	25.34677
978.30121	26.43998
978.99048	27.41162
979.67975	28.41837
980.36902	29.80622
981.05823	31.32917
981.74744	32.89810
982.43658	34.28592
983.12573	35.67784
983.81488	37.31968
984.50403	39.00348
985.19312	40.93189
985.88220	42.69267
986.57129	44.14810
987.26031	45.89810
987.94934	47.57651
988.63837	49.40758
989.32733	50.71163
990.01630	51.87785
990.70526	52.76432
991.39417	53.12107
992.08307	53.66701
992.77197	53.52919
993.46088	53.27381
994.14972	53.05217
994.83856	52.64675
995.52734	52.07376
996.21613	51.02918
996.90491	49.57784
997.59369	47.79540
998.28241	45.89267
998.97113	44.65754
999.65979	43.13322
1000.34845	41.53054
1001.03711	39.78051
1001.72577	38.08187
1002.41437	36.57511
1003.10297	35.11973
1003.79156	33.82646
1004.48010	32.16567
1005.16864	30.71027
1005.85718	29.54403
1006.54565	28.62513
1007.23413	27.67783
1007.92261	26.73999
1008.61102	26.08730
1009.29944	25.40757
1009.98785	24.31566
1010.67627	23.27783
1011.36462	22.08457
1012.05292	21.32648
1012.74127	20.58054
1013.42957	20.01432
1014.11786	19.57647
1014.80609	19.18322
1015.49432	18.34405
1016.18256	17.54000
1016.87079	17.35892
1017.55896	17.17375
1018.24713	16.85486
