927.333618164	16.929724304	0.003386623
928.031982422	16.009653541	0.003195266
928.730407715	15.069693926	0.002965970
929.428771973	14.444443248	0.002557638
930.127197266	15.669147271	0.002302311
930.825561523	17.320064623	0.002316401
931.523925781	18.178795682	0.002344565
932.222290039	19.330764396	0.002375364
932.920715332	19.696238715	0.002324452
933.619079590	18.703263127	0.002134832
934.317443848	19.596761812	0.002123992
935.015869141	19.929670738	0.002090443
935.714233398	20.953564235	0.002114161
936.412658691	20.943353306	0.002054923
937.110961914	22.484559350	0.002143155
937.809387207	22.016469577	0.002047973
938.507690430	22.230312131	0.001998413
939.206115723	21.563568194	0.001890724
939.904418945	21.671387059	0.001860729
940.602844238	21.873666377	0.001836487
941.301147461	22.964937312	0.001891095
941.999572754	23.711676189	0.001910038
942.697937012	23.911392587	0.001889992
943.396301270	23.883575715	0.001860647
944.094665527	24.829081719	0.001890335
944.792968750	25.410719909	0.001894066
945.491394043	26.623778134	0.001953206
946.189697266	28.086742431	0.002019839
946.888000488	30.427511522	0.002159287
947.586364746	31.964523014	0.002251464
948.284729004	33.463562172	0.002328197
948.983032227	36.054581756	0.002466778
949.681396484	39.326792677	0.002658159
950.379760742	41.096214993	0.002749807
951.078125000	43.670744672	0.002896982
951.776489258	45.055209643	0.002962016
952.474792480	48.478689092	0.003128311
953.173156738	50.744164550	0.003225877
953.871459961	53.920312073	0.003390161
954.569824219	57.699426088	0.003601550
955.268066406	61.722600313	0.003838422
955.966430664	64.278771607	0.003974488
956.664733887	67.880034038	0.004115909
957.363098145	71.321946412	0.004276501
958.061401367	75.277816886	0.004469456
958.759704590	76.583315748	0.004505520
959.458068848	78.494568847	0.004585992
960.156372070	82.541707184	0.004797574
960.854675293	87.669740545	0.005021645
961.552978516	90.247501426	0.005102638
962.251281738	94.836131364	0.005327199
962.949584961	97.172258245	0.005416234
963.647949219	101.066847146	0.005589936
964.346191406	102.999455412	0.005621575
965.044494629	105.928195206	0.005719183
965.742797852	108.003972998	0.005794684
966.441101074	109.095537669	0.005830134
967.139465332	109.253267710	0.005774449
967.837707520	112.190380026	0.005892659
968.536010742	115.207792581	0.005997513
969.234252930	119.397088995	0.006155851
969.932617187	120.684909750	0.006190739
970.630859375	123.081314324	0.006295653
971.329101562	126.850709845	0.006435323
972.027404785	131.218415651	0.006619246
972.725708008	136.382540232	0.006826092
973.423950195	139.048398593	0.006908537
974.122253418	142.276531272	0.007015719
